1673,0.89
1679,0.94
1685,0.89
1691,0.94
1697,1.13
1702,0.89
1708,0.94
1714,0.89
1720,0.94
1726,0.89
1732,1
1738,1.07
1743,0.89
1749,0.89
1755,0.89
1761,1.13
1767,0.76
1773,0.94
1779,1.2
1784,0.89
1790,0.94
1796,0.94
1802,1.07
1808,0.81
1814,0.89
1820,1.2
1825,0.89
1831,0.94
1837,0.89
1843,1.2
1849,0.76
1855,0.94
1861,1.13
1866,0.94
1872,0.94
1878,0.94
1884,1.07
1889,0.94
1896,0.76
1902,1.07
1907,0.94
1913,0.94
1919,0.94
1924,1.07
1930,0.94
1937,0.81
1943,1.13
1948,0.94
1954,0.94
1960,0.94
1965,1.13
1971,0.89
1978,0.81
1984,1.07
1989,0.94
1995,0.89
2001,1
2007,1.13
2012,0.89
2019,0.76
2025,1.13
2030,0.94
2036,0.89
2042,0.89
2048,1.13
2053,0.89
2059,0.83
2066,0.76
2071,1.13
2077,0.94
2083,0.89
2089,1.13
2094,0.89
2100,0.89
2107,0.94
2112,0.83
2118,0.89
2124,0.94
2130,1.13
2135,0.89
2141,0.89
2148,0.94
2153,0.89
2159,0.94
2165,1
2171,1.07
2176,0.94
2182,0.89
2189,0.81
2194,1.07
2200,0.94
2206,0.94
2212,1.13
2217,0.94
2223,0.94
2229,0.89
2235,0.94
2241,0.89
2247,0.94
2253,1.13
2258,0.89
2264,0.89
2270,0.94
2276,0.89
2282,0.89
2288,0.94
2294,1.13
2299,0.89
2305,0.94
2311,0.94
2317,0.89
2323,0.94
2329,0.89
2335,1.2
2340,0.89
2346,0.94
2352,1.07
2357,0.94
2364,0.81
2370,0.89
2376,1.13
2381,0.94
2387,0.94
2393,0.89
2398,1.13
2405,0.81
2411,0.94
2417,1.13
2422,0.94
2428,0.89
2434,0.94
2439,1.13
2446,0.81
2452,0.89
2458,1.2
2463,0.94
2469,0.94
2475,0.94
2480,1.13
2486,0.94
2493,0.76
2499,1.13
2504,0.94
2510,1
2516,0.89
2522,1.13
2527,0.94
2534,0.76
2540,1.13
2545,0.94
2551,0.94
2557,0.89
2563,1.2
2568,0.94
2575,0.76
2581,1.13
2586,0.94
2592,0.89
2598,0.94
2603,1.13
2609,0.89
2616,0.81
2622,1.13
2627,0.94
2633,0.94
2639,0.94
2645,1.07
2650,0.94
2656,0.89
2663,0.94
2668,0.94
2674,0.89
2680,0.94
2685,1.2
2691,0.94
2697,0.89
2704,0.94
2709,0.89
2715,0.94
2721,1
2726,1.13
2732,0.89
2738,1
2745,0.94
2750,0.94
2756,1
2762,0.89
2767,1.2
2773,0.94
2779,0.94
2785,1.07
2791,0.86
2797,0.94
2803,0.94
2809,1.13
2814,1
2820,0.94
2826,1.07
2832,0.86
2838,0.94
2844,1
2850,1.13
2855,0.94
2861,0.94
2867,1.07
2873,0.86
2879,0.94
2885,0.94
2891,1.2
2896,0.89
2902,0.94
2908,1.2
2913,0.94
2920,0.76
2926,0.94
2931,1.2
2937,0.94
2943,0.89
2949,1.13
2954,1
2961,0.81
2967,0.94
2973,1.13
2978,1
2984,0.94
2990,1.07
2995,1
3002,0.81
3008,0.89
3014,1.2
3019,0.94
3025,0.94
3031,1.2
3036,0.94
3043,0.76
3049,1
3055,1.13
3060,1
3066,0.94
3072,1
3077,1.13
3083,0.89
3090,0.86
3096,1.13
3101,0.94
3107,0.94
3113,0.94
3119,1.13
3124,1
3131,0.81
3137,1.07
3142,0.94
3148,1
3154,0.89
3160,1.13
3165,0.89
3172,0.86
3178,0.94
3184,1.07
3189,1
3195,0.94
3201,1.13
3206,0.89
3213,0.86
3219,0.89
3225,1.2
3230,0.94
3236,0.94
3242,1.2
3247,0.94
3253,0.89
3260,0.81
3266,1.2
3271,0.94
3277,1
3283,1.13
3288,1
3294,0.94
3301,0.81
3307,1.2
3312,0.94
3318,0.94
3324,1.13
3329,1
3335,0.89
3342,0.81
3348,1.2
3353,0.94
3359,1
3365,0.94
3370,1.2
3376,1
3382,0.94
3389,0.89
3394,1
3400,0.94
3406,1
3411,1.13
3417,1
3423,0.89
3430,0.94
3435,1
3441,0.94
3447,1
3453,1.13
3458,1
3464,0.94
3471,0.89
3476,1
3482,0.94
3488,1
3494,1.13
3499,0.94
3505,1
3512,0.81
3517,1.27
3523,0.94
3529,0.94
3535,1.13
3540,1
3546,0.94
3552,0.89
3558,1
3564,0.94
3570,1.06
3576,1.13
3581,1
3587,0.94
3593,0.94
3599,1
3605,0.94
3611,1
3617,1.13
3622,1
3628,0.89
3634,0.94
3640,1
3646,0.94
3652,1
3658,1.13
3663,0.94
3669,1
3675,0.89
3681,1.13
3687,0.86
3693,0.94
3699,1.13
3704,1
3710,0.89
3716,0.94
3722,1.13
3728,0.86
3734,0.94
3740,1.13
3745,0.94
3751,0.94
3757,0.94
3763,1.13
3769,0.81
3775,0.89
3781,1
3786,1.13
3792,0.94
3798,0.94
3804,1.13
3809,0.94
3816,0.81
3822,0.94
3827,1.13
3833,1
3839,0.94
3845,1.13
3850,0.94
3857,0.81
3863,0.94
3869,1.13
3874,1.06
3880,0.89
3886,1.2
3891,0.94
3898,0.81
3904,0.94
3910,1.13
3915,1
3921,0.94
3927,1.07
3932,0.94
3939,0.81
3945,0.94
3951,1.2
3956,0.89
3962,1
3968,1.13
3973,1
3979,0.89
3986,0.81
3992,1.2
